Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
70,Tutti Bene,8.3,129,3.9,16,4.2,113,,"Italian, Wine Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJVVWZ1FtERVMR2Gm4kLlGMO0,2026-03-28T21:24:58.540Z,false
71,La Brasserie,9.2,105,4.6,28,4.6,77,,"French, Wineries, Wine Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJpyYpfbNFRVMR8KHWKQGHEjo,2026-03-28T21:24:58.540Z,false
72,Dry Fly Saloon,9.1,93,4.0,10,4.6,83,,"American, Sports Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJMeY1izlERVMR5CShfK-vfbs,2026-03-28T21:24:58.540Z,false
73,Amelia's Authentic Italian Eatery,9.0,92,4.1,17,4.6,75,,"Gelato, Italian","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJu6tNNwBFRVMR35oxdk_Bg1Q,2026-03-28T21:24:58.540Z,false
74,Last Best Place Brewing Company,9.3,89,4.4,14,4.7,75,,Breweries,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJh4bqM_1FRVMRfEYi2xzlwCM,2026-03-28T21:24:58.540Z,false
75,City Vineyard Bozeman,9.3,88,4.3,24,4.8,64,,"Wine Bars, Breakfast & Brunch, Beer Bar","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJXRhkC_VFRVMRSrw95i20NhI,2026-03-28T21:24:58.540Z,false
76,Crossings Kitchen,8.5,61,2.9,9,4.5,52,,"Breakfast & Brunch, Coffee & Tea","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ_YkBGmZFRVMRLjSYGr25_pE,2026-03-28T21:24:58.540Z,false
77,Nissa by Food for Thought,10.0,52,,,5.0,52,,,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJHaWTwrVFRVMRDct6Smq1CNw,2026-03-28T21:24:58.540Z,false
78,Valley View Restaurant & Lounge,9.0,44,,,4.5,44,,Restaurants,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJbZp7tOFERVMRHcjSJLmGNnk,2026-03-28T21:24:58.540Z,false
79,Tres Toros Tacos & Tequila,8.7,31,4.7,3,4.3,28,,"Beer Bar, Mexican, Cocktail Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJf_e__jNFRVMRpmKicbmzAdI,2026-03-28T21:24:58.540Z,false
80,Snow Shed,10.0,2,,,5.0,2,,Western Restaurant,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJg2b7EwBFRVMRZ1Pwx-TjV1E,2026-03-28T21:24:58.540Z,false
